route_no,latitude,longitude
1410,34.019225,-118.2860542
1410,34.0198945,-118.2856323
1411,34.01922,-118.28605
1411,34.01934,-118.28598
1411,34.01953,-118.28586
1411,34.01958,-118.28583
1411,34.01989,-118.28563
1411,34.019225,-118.2860542
1411,34.0198945,-118.2856323
1412,34.01922,-118.28605
1412,34.01934,-118.28598
1412,34.01953,-118.28586
1412,34.01958,-118.28583
1412,34.01989,-118.28563
1412,34.02035,-118.28534
1412,34.02075,-118.28509
1412,34.0208,-118.28506
1412,34.019225,-118.2860542
1412,34.0207958,-118.2850582
1413,34.01922,-118.28605
1413,34.01934,-118.28598
1413,34.01953,-118.28586
1413,34.01958,-118.28583
1413,34.01989,-118.28563
1413,34.02035,-118.28534
1413,34.02075,-118.28509
1413,34.0208,-118.28506
1413,34.019225,-118.2860542
1413,34.0207958,-118.2850582
1414,34.01922,-118.28605
1414,34.01934,-118.28598
1414,34.01953,-118.28586
1414,34.01958,-118.28583
1414,34.01989,-118.28563
1414,34.02035,-118.28534
1414,34.02075,-118.28509
1414,34.0208,-118.28506
1414,34.019225,-118.2860542
1414,34.0207958,-118.2850582
1415,34.01922,-118.28605
1415,34.01901,-118.28619
1415,34.0188,-118.2863
1415,34.019225,-118.2860542
1415,34.0187994,-118.2863037
1416,34.01922,-118.28605
1416,34.01934,-118.28598
1416,34.01953,-118.28586
1416,34.019225,-118.2860542
1416,34.0195277,-118.2858604
1417,34.01922,-118.28605
1417,34.01934,-118.28598
1417,34.01953,-118.28586
1417,34.019225,-118.2860542
1417,34.0195277,-118.2858604
1418,34.01922,-118.28605
1418,34.01934,-118.28598
1418,34.01953,-118.28586
1418,34.019225,-118.2860542
1418,34.0195277,-118.2858604
1419,34.01922,-118.28605
1419,34.01934,-118.28598
1419,34.01953,-118.28586
1419,34.01958,-118.28583
1419,34.01989,-118.28563
1419,34.019225,-118.2860542
1419,34.0198945,-118.2856323
1420,34.01922,-118.28605
1420,34.01934,-118.28598
1420,34.01953,-118.28586
1420,34.01958,-118.28583
1420,34.01989,-118.28563
1420,34.019225,-118.2860542
1420,34.0198945,-118.2856323
1421,34.01922,-118.28605
1421,34.01934,-118.28598
1421,34.01953,-118.28586
1421,34.01958,-118.28583
1421,34.01989,-118.28563
1421,34.02035,-118.28534
1421,34.019225,-118.2860542
1421,34.0203498,-118.2853421
1422,34.01922,-118.28605
1422,34.01934,-118.28598
1422,34.01953,-118.28586
1422,34.01958,-118.28583
1422,34.01989,-118.28563
1422,34.02035,-118.28534
1422,34.02075,-118.28509
1422,34.0208,-118.28506
1422,34.02114,-118.28484
1422,34.0216,-118.28455
1422,34.02168,-118.2845
1422,34.019225,-118.2860542
1422,34.0216848,-118.2844951
1423,34.01922,-118.28605
1423,34.01934,-118.28598
1423,34.01953,-118.28586
1423,34.01958,-118.28583
1423,34.01989,-118.28563
1423,34.02035,-118.28534
1423,34.02075,-118.28509
1423,34.0208,-118.28506
1423,34.019225,-118.2860542
1423,34.0207958,-118.2850582
1424,34.01922,-118.28605
1424,34.01934,-118.28598
1424,34.01953,-118.28586
1424,34.01958,-118.28583
1424,34.01989,-118.28563
1424,34.02035,-118.28534
1424,34.02075,-118.28509
1424,34.0208,-118.28506
1424,34.019225,-118.2860542
1424,34.0207958,-118.2850582
1425,34.01922,-118.28605
1425,34.01934,-118.28598
1425,34.01953,-118.28586
1425,34.01958,-118.28583
1425,34.01989,-118.28563
1425,34.02035,-118.28534
1425,34.02075,-118.28509
1425,34.0208,-118.28506
1425,34.02114,-118.28484
1425,34.0216,-118.28455
1425,34.02168,-118.2845
1425,34.02179,-118.28443
1425,34.02195,-118.28432
1425,34.02206,-118.28425
1425,34.02217,-118.28418
1425,34.02233,-118.28407
1425,34.02262,-118.28389
1425,34.02268,-118.28385
1425,34.0228,-118.28377
1425,34.02295,-118.28367
1425,34.02306,-118.2836
1425,34.019225,-118.2860542
1425,34.0230559,-118.2835991
1426,34.01922,-118.28605
1426,34.01934,-118.28598
1426,34.01953,-118.28586
1426,34.019225,-118.2860542
1426,34.0195277,-118.2858604
1427,34.01922,-118.28605
1427,34.01934,-118.28598
1427,34.01953,-118.28586
1427,34.01958,-118.28583
1427,34.01989,-118.28563
1427,34.019225,-118.2860542
1427,34.0198945,-118.2856323
1428,34.01922,-118.28605
1428,34.01934,-118.28598
1428,34.01953,-118.28586
1428,34.01958,-118.28583
1428,34.01989,-118.28563
1428,34.019225,-118.2860542
1428,34.0198945,-118.2856323
1429,34.01922,-118.28605
1429,34.01934,-118.28598
1429,34.01953,-118.28586
1429,34.01958,-118.28583
1429,34.01989,-118.28563
1429,34.02035,-118.28534
1429,34.019225,-118.2860542
1429,34.0203498,-118.2853421
1430,34.01922,-118.28605
1430,34.01934,-118.28598
1430,34.01953,-118.28586
1430,34.01958,-118.28583
1430,34.01989,-118.28563
1430,34.02035,-118.28534
1430,34.019225,-118.2860542
1430,34.0203498,-118.2853421
1431,34.01922,-118.28605
1431,34.01934,-118.28598
1431,34.01953,-118.28586
1431,34.01958,-118.28583
1431,34.01989,-118.28563
1431,34.02035,-118.28534
1431,34.019225,-118.2860542
1431,34.0203498,-118.2853421
1432,34.01922,-118.28605
1432,34.01934,-118.28598
1432,34.01953,-118.28586
1432,34.01958,-118.28583
1432,34.01989,-118.28563
1432,34.02035,-118.28534
1432,34.02075,-118.28509
1432,34.0208,-118.28506
1432,34.02114,-118.28484
1432,34.0216,-118.28455
1432,34.02168,-118.2845
1432,34.019225,-118.2860542
1432,34.0216848,-118.2844951
1433,34.01922,-118.28605
1433,34.01934,-118.28598
1433,34.01953,-118.28586
1433,34.01958,-118.28583
1433,34.01989,-118.28563
1433,34.02035,-118.28534
1433,34.02075,-118.28509
1433,34.0208,-118.28506
1433,34.02114,-118.28484
1433,34.0216,-118.28455
1433,34.02168,-118.2845
1433,34.019225,-118.2860542
1433,34.0216848,-118.2844951
1434,34.01922,-118.28605
1434,34.01934,-118.28598
1434,34.01953,-118.28586
1434,34.01958,-118.28583
1434,34.01989,-118.28563
1434,34.02035,-118.28534
1434,34.02075,-118.28509
1434,34.0208,-118.28506
1434,34.02114,-118.28484
1434,34.0216,-118.28455
1434,34.02168,-118.2845
1434,34.02179,-118.28443
1434,34.02195,-118.28432
1434,34.02206,-118.28425
1434,34.02217,-118.28418
1434,34.02233,-118.28407
1434,34.02262,-118.28389
1434,34.02268,-118.28385
1434,34.0228,-118.28377
1434,34.02295,-118.28367
1434,34.02306,-118.2836
1434,34.019225,-118.2860542
1434,34.0230559,-118.2835991
1435,34.01922,-118.28605
1435,34.01934,-118.28598
1435,34.01953,-118.28586
1435,34.01958,-118.28583
1435,34.01989,-118.28563
1435,34.02035,-118.28534
1435,34.02075,-118.28509
1435,34.0208,-118.28506
1435,34.019225,-118.2860542
1435,34.0207958,-118.2850582
1436,34.01922,-118.28605
1436,34.01934,-118.28598
1436,34.01953,-118.28586
1436,34.019225,-118.2860542
1436,34.0195277,-118.2858604
1437,34.01922,-118.28605
1437,34.01934,-118.28598
1437,34.01953,-118.28586
1437,34.01958,-118.28583
1437,34.01989,-118.28563
1437,34.019225,-118.2860542
1437,34.0198945,-118.2856323
1438,34.01922,-118.28605
1438,34.01934,-118.28598
1438,34.01953,-118.28586
1438,34.01958,-118.28583
1438,34.01989,-118.28563
1438,34.019225,-118.2860542
1438,34.0198945,-118.2856323
1439,34.01922,-118.28605
1439,34.01934,-118.28598
1439,34.01953,-118.28586
1439,34.01958,-118.28583
1439,34.01989,-118.28563
1439,34.02035,-118.28534
1439,34.019225,-118.2860542
1439,34.0203498,-118.2853421
1440,34.01922,-118.28605
1440,34.01934,-118.28598
1440,34.01953,-118.28586
1440,34.01958,-118.28583
1440,34.01989,-118.28563
1440,34.02035,-118.28534
1440,34.019225,-118.2860542
1440,34.0203498,-118.2853421
1441,34.01922,-118.28605
1441,34.01934,-118.28598
1441,34.01953,-118.28586
1441,34.01958,-118.28583
1441,34.01989,-118.28563
1441,34.02035,-118.28534
1441,34.019225,-118.2860542
1441,34.0203498,-118.2853421
1442,34.01922,-118.28605
1442,34.01934,-118.28598
1442,34.01953,-118.28586
1442,34.01958,-118.28583
1442,34.01989,-118.28563
1442,34.02035,-118.28534
1442,34.02075,-118.28509
1442,34.0208,-118.28506
1442,34.02114,-118.28484
1442,34.0216,-118.28455
1442,34.02168,-118.2845
1442,34.02179,-118.28443
1442,34.02195,-118.28432
1442,34.02206,-118.28425
1442,34.02217,-118.28418
1442,34.02233,-118.28407
1442,34.02262,-118.28389
1442,34.02268,-118.28385
1442,34.0228,-118.28377
1442,34.02295,-118.28367
1442,34.02306,-118.2836
1442,34.019225,-118.2860542
1442,34.0230559,-118.2835991
1443,34.01922,-118.28605
1443,34.01934,-118.28598
1443,34.01953,-118.28586
1443,34.01958,-118.28583
1443,34.01989,-118.28563
1443,34.02035,-118.28534
1443,34.02075,-118.28509
1443,34.0208,-118.28506
1443,34.02114,-118.28484
1443,34.0216,-118.28455
1443,34.02168,-118.2845
1443,34.02179,-118.28443
1443,34.02195,-118.28432
1443,34.02206,-118.28425
1443,34.02217,-118.28418
1443,34.02233,-118.28407
1443,34.02262,-118.28389
1443,34.02268,-118.28385
1443,34.0228,-118.28377
1443,34.02295,-118.28367
1443,34.02306,-118.2836
1443,34.019225,-118.2860542
1443,34.0230559,-118.2835991
1444,34.01922,-118.28605
1444,34.01934,-118.28598
1444,34.01953,-118.28586
1444,34.01958,-118.28583
1444,34.01989,-118.28563
1444,34.02035,-118.28534
1444,34.02075,-118.28509
1444,34.0208,-118.28506
1444,34.02114,-118.28484
1444,34.0216,-118.28455
1444,34.02168,-118.2845
1444,34.02179,-118.28443
1444,34.02195,-118.28432
1444,34.02206,-118.28425
1444,34.02217,-118.28418
1444,34.02233,-118.28407
1444,34.02262,-118.28389
1444,34.02268,-118.28385
1444,34.0228,-118.28377
1444,34.02295,-118.28367
1444,34.02306,-118.2836
1444,34.019225,-118.2860542
1444,34.0230559,-118.2835991
1445,34.01922,-118.28605
1445,34.01934,-118.28598
1445,34.01953,-118.28586
1445,34.01958,-118.28583
1445,34.01989,-118.28563
1445,34.02035,-118.28534
1445,34.02075,-118.28509
1445,34.0208,-118.28506
1445,34.019225,-118.2860542
1445,34.0207958,-118.2850582
1446,34.01922,-118.28605
1446,34.01934,-118.28598
1446,34.01953,-118.28586
1446,34.019225,-118.2860542
1446,34.0195277,-118.2858604
1447,34.01922,-118.28605
1447,34.01934,-118.28598
1447,34.01953,-118.28586
1447,34.019225,-118.2860542
1447,34.0195277,-118.2858604
1448,34.01922,-118.28605
1448,34.01934,-118.28598
1448,34.01953,-118.28586
1448,34.019225,-118.2860542
1448,34.0195277,-118.2858604
1449,34.01922,-118.28605
1449,34.01934,-118.28598
1449,34.01953,-118.28586
1449,34.01958,-118.28583
1449,34.01989,-118.28563
1449,34.02035,-118.28534
1449,34.019225,-118.2860542
1449,34.0203498,-118.2853421
1450,34.01922,-118.28605
1450,34.01934,-118.28598
1450,34.01953,-118.28586
1450,34.01958,-118.28583
1450,34.01989,-118.28563
1450,34.02035,-118.28534
1450,34.02075,-118.28509
1450,34.0208,-118.28506
1450,34.02114,-118.28484
1450,34.0216,-118.28455
1450,34.02168,-118.2845
1450,34.02179,-118.28443
1450,34.02195,-118.28432
1450,34.02206,-118.28425
1450,34.02217,-118.28418
1450,34.02233,-118.28407
1450,34.02262,-118.28389
1450,34.02268,-118.28385
1450,34.0228,-118.28377
1450,34.02295,-118.28367
1450,34.02306,-118.2836
1450,34.019225,-118.2860542
1450,34.0230559,-118.2835991
1451,34.01922,-118.28605
1451,34.01934,-118.28598
1451,34.01953,-118.28586
1451,34.01958,-118.28583
1451,34.01989,-118.28563
1451,34.02035,-118.28534
1451,34.02075,-118.28509
1451,34.0208,-118.28506
1451,34.02114,-118.28484
1451,34.0216,-118.28455
1451,34.02168,-118.2845
1451,34.02179,-118.28443
1451,34.02195,-118.28432
1451,34.02206,-118.28425
1451,34.02217,-118.28418
1451,34.02233,-118.28407
1451,34.02262,-118.28389
1451,34.02268,-118.28385
1451,34.0228,-118.28377
1451,34.02295,-118.28367
1451,34.02306,-118.2836
1451,34.019225,-118.2860542
1451,34.0230559,-118.2835991
1452,34.01922,-118.28605
1452,34.01934,-118.28598
1452,34.01953,-118.28586
1452,34.01958,-118.28583
1452,34.01989,-118.28563
1452,34.02035,-118.28534
1452,34.02075,-118.28509
1452,34.0208,-118.28506
1452,34.02114,-118.28484
1452,34.0216,-118.28455
1452,34.02168,-118.2845
1452,34.02179,-118.28443
1452,34.02195,-118.28432
1452,34.02206,-118.28425
1452,34.02217,-118.28418
1452,34.02233,-118.28407
1452,34.02262,-118.28389
1452,34.02268,-118.28385
1452,34.0228,-118.28377
1452,34.02295,-118.28367
1452,34.02306,-118.2836
1452,34.019225,-118.2860542
1452,34.0230559,-118.2835991
1453,34.01922,-118.28605
1453,34.01934,-118.28598
1453,34.01953,-118.28586
1453,34.01958,-118.28583
1453,34.01989,-118.28563
1453,34.02035,-118.28534
1453,34.02075,-118.28509
1453,34.0208,-118.28506
1453,34.02114,-118.28484
1453,34.0216,-118.28455
1453,34.02168,-118.2845
1453,34.02179,-118.28443
1453,34.02195,-118.28432
1453,34.02206,-118.28425
1453,34.02217,-118.28418
1453,34.02233,-118.28407
1453,34.02262,-118.28389
1453,34.02268,-118.28385
1453,34.0228,-118.28377
1453,34.02295,-118.28367
1453,34.02306,-118.2836
1453,34.019225,-118.2860542
1453,34.0230559,-118.2835991
1454,34.01922,-118.28605
1454,34.01934,-118.28598
1454,34.01953,-118.28586
1454,34.01958,-118.28583
1454,34.01989,-118.28563
1454,34.02035,-118.28534
1454,34.02075,-118.28509
1454,34.0208,-118.28506
1454,34.02114,-118.28484
1454,34.0216,-118.28455
1454,34.02168,-118.2845
1454,34.02179,-118.28443
1454,34.02195,-118.28432
1454,34.02206,-118.28425
1454,34.02217,-118.28418
1454,34.02233,-118.28407
1454,34.02262,-118.28389
1454,34.02268,-118.28385
1454,34.0228,-118.28377
1454,34.02295,-118.28367
1454,34.02306,-118.2836
1454,34.019225,-118.2860542
1454,34.0230559,-118.2835991
1455,34.01922,-118.28605
1455,34.01934,-118.28598
1455,34.01953,-118.28586
1455,34.01958,-118.28583
1455,34.01989,-118.28563
1455,34.02035,-118.28534
1455,34.02075,-118.28509
1455,34.0208,-118.28506
1455,34.02114,-118.28484
1455,34.0216,-118.28455
1455,34.02168,-118.2845
1455,34.02179,-118.28443
1455,34.02195,-118.28432
1455,34.02206,-118.28425
1455,34.02217,-118.28418
1455,34.02233,-118.28407
1455,34.02262,-118.28389
1455,34.02268,-118.28385
1455,34.0228,-118.28377
1455,34.02295,-118.28367
1455,34.02306,-118.2836
1455,34.019225,-118.2860542
1455,34.0230559,-118.2835991
1456,34.01922,-118.28605
1456,34.01934,-118.28598
1456,34.01953,-118.28586
1456,34.019225,-118.2860542
1456,34.0195277,-118.2858604
1457,34.01922,-118.28605
1457,34.01934,-118.28598
1457,34.01953,-118.28586
1457,34.019225,-118.2860542
1457,34.0195277,-118.2858604
1458,34.01922,-118.28605
1458,34.01934,-118.28598
1458,34.01953,-118.28586
1458,34.01958,-118.28583
1458,34.01989,-118.28563
1458,34.02035,-118.28534
1458,34.02075,-118.28509
1458,34.0208,-118.28506
1458,34.02114,-118.28484
1458,34.0216,-118.28455
1458,34.02168,-118.2845
1458,34.02179,-118.28443
1458,34.02195,-118.28432
1458,34.02206,-118.28425
1458,34.02217,-118.28418
1458,34.02233,-118.28407
1458,34.02262,-118.28389
1458,34.02268,-118.28385
1458,34.0228,-118.28377
1458,34.02295,-118.28367
1458,34.02306,-118.2836
1458,34.019225,-118.2860542
1458,34.0230559,-118.2835991
1459,34.01922,-118.28605
1459,34.01934,-118.28598
1459,34.01953,-118.28586
1459,34.01958,-118.28583
1459,34.01989,-118.28563
1459,34.02035,-118.28534
1459,34.02075,-118.28509
1459,34.0208,-118.28506
1459,34.02114,-118.28484
1459,34.0216,-118.28455
1459,34.02168,-118.2845
1459,34.02179,-118.28443
1459,34.02195,-118.28432
1459,34.02206,-118.28425
1459,34.02217,-118.28418
1459,34.02233,-118.28407
1459,34.02262,-118.28389
1459,34.02268,-118.28385
1459,34.0228,-118.28377
1459,34.02295,-118.28367
1459,34.02306,-118.2836
1459,34.019225,-118.2860542
1459,34.0230559,-118.2835991
1460,34.01922,-118.28605
1460,34.01934,-118.28598
1460,34.01953,-118.28586
1460,34.01958,-118.28583
1460,34.01989,-118.28563
1460,34.02035,-118.28534
1460,34.02075,-118.28509
1460,34.0208,-118.28506
1460,34.02114,-118.28484
1460,34.0216,-118.28455
1460,34.02168,-118.2845
1460,34.02179,-118.28443
1460,34.02195,-118.28432
1460,34.02206,-118.28425
1460,34.02217,-118.28418
1460,34.02233,-118.28407
1460,34.02262,-118.28389
1460,34.02268,-118.28385
1460,34.0228,-118.28377
1460,34.02295,-118.28367
1460,34.02306,-118.2836
1460,34.019225,-118.2860542
1460,34.0230559,-118.2835991
1461,34.01922,-118.28605
1461,34.01934,-118.28598
1461,34.01953,-118.28586
1461,34.01958,-118.28583
1461,34.01989,-118.28563
1461,34.02035,-118.28534
1461,34.02075,-118.28509
1461,34.0208,-118.28506
1461,34.02114,-118.28484
1461,34.0216,-118.28455
1461,34.02168,-118.2845
1461,34.02179,-118.28443
1461,34.02195,-118.28432
1461,34.02206,-118.28425
1461,34.02217,-118.28418
1461,34.02233,-118.28407
1461,34.02262,-118.28389
1461,34.02268,-118.28385
1461,34.0228,-118.28377
1461,34.02295,-118.28367
1461,34.02306,-118.2836
1461,34.019225,-118.2860542
1461,34.0230559,-118.2835991
1462,34.01922,-118.28605
1462,34.01934,-118.28598
1462,34.01953,-118.28586
1462,34.01958,-118.28583
1462,34.01989,-118.28563
1462,34.02035,-118.28534
1462,34.02075,-118.28509
1462,34.0208,-118.28506
1462,34.02114,-118.28484
1462,34.0216,-118.28455
1462,34.02168,-118.2845
1462,34.02179,-118.28443
1462,34.02195,-118.28432
1462,34.02206,-118.28425
1462,34.02217,-118.28418
1462,34.02233,-118.28407
1462,34.02262,-118.28389
1462,34.02268,-118.28385
1462,34.0228,-118.28377
1462,34.02295,-118.28367
1462,34.02306,-118.2836
1462,34.019225,-118.2860542
1462,34.0230559,-118.2835991
1463,34.01922,-118.28605
1463,34.01934,-118.28598
1463,34.01953,-118.28586
1463,34.01958,-118.28583
1463,34.01989,-118.28563
1463,34.02035,-118.28534
1463,34.02075,-118.28509
1463,34.0208,-118.28506
1463,34.02114,-118.28484
1463,34.0216,-118.28455
1463,34.02168,-118.2845
1463,34.02179,-118.28443
1463,34.02195,-118.28432
1463,34.02206,-118.28425
1463,34.02217,-118.28418
1463,34.02233,-118.28407
1463,34.02262,-118.28389
1463,34.02268,-118.28385
1463,34.0228,-118.28377
1463,34.02295,-118.28367
1463,34.02306,-118.2836
1463,34.019225,-118.2860542
1463,34.0230559,-118.2835991
1464,34.01922,-118.28605
1464,34.01934,-118.28598
1464,34.01953,-118.28586
1464,34.01958,-118.28583
1464,34.01989,-118.28563
1464,34.02035,-118.28534
1464,34.02075,-118.28509
1464,34.0208,-118.28506
1464,34.02114,-118.28484
1464,34.0216,-118.28455
1464,34.02168,-118.2845
1464,34.02179,-118.28443
1464,34.02195,-118.28432
1464,34.02206,-118.28425
1464,34.02217,-118.28418
1464,34.02233,-118.28407
1464,34.02262,-118.28389
1464,34.02268,-118.28385
1464,34.0228,-118.28377
1464,34.02295,-118.28367
1464,34.02306,-118.2836
1464,34.019225,-118.2860542
1464,34.0230559,-118.2835991
1465,34.01922,-118.28605
1465,34.01934,-118.28598
1465,34.01953,-118.28586
1465,34.01958,-118.28583
1465,34.01989,-118.28563
1465,34.02035,-118.28534
1465,34.02075,-118.28509
1465,34.0208,-118.28506
1465,34.02114,-118.28484
1465,34.0216,-118.28455
1465,34.02168,-118.2845
1465,34.02179,-118.28443
1465,34.02195,-118.28432
1465,34.02206,-118.28425
1465,34.02217,-118.28418
1465,34.02233,-118.28407
1465,34.02262,-118.28389
1465,34.02268,-118.28385
1465,34.0228,-118.28377
1465,34.02295,-118.28367
1465,34.02306,-118.2836
1465,34.019225,-118.2860542
1465,34.0230559,-118.2835991
1466,34.01922,-118.28605
1466,34.01934,-118.28598
1466,34.01953,-118.28586
1466,34.019225,-118.2860542
1466,34.0195277,-118.2858604
1467,34.01922,-118.28605
1467,34.01934,-118.28598
1467,34.01953,-118.28586
1467,34.019225,-118.2860542
1467,34.0195277,-118.2858604
1468,34.01922,-118.28605
1468,34.01934,-118.28598
1468,34.01953,-118.28586
1468,34.01958,-118.28583
1468,34.01989,-118.28563
1468,34.02035,-118.28534
1468,34.02075,-118.28509
1468,34.0208,-118.28506
1468,34.02114,-118.28484
1468,34.0216,-118.28455
1468,34.02168,-118.2845
1468,34.02179,-118.28443
1468,34.02195,-118.28432
1468,34.02206,-118.28425
1468,34.02217,-118.28418
1468,34.02233,-118.28407
1468,34.02262,-118.28389
1468,34.02268,-118.28385
1468,34.0228,-118.28377
1468,34.02295,-118.28367
1468,34.02306,-118.2836
1468,34.019225,-118.2860542
1468,34.0230559,-118.2835991
1469,34.01922,-118.28605
1469,34.01934,-118.28598
1469,34.01953,-118.28586
1469,34.01958,-118.28583
1469,34.01989,-118.28563
1469,34.02035,-118.28534
1469,34.019225,-118.2860542
1469,34.0203498,-118.2853421
1470,34.01922,-118.28605
1470,34.01934,-118.28598
1470,34.01953,-118.28586
1470,34.01958,-118.28583
1470,34.01989,-118.28563
1470,34.02035,-118.28534
1470,34.019225,-118.2860542
1470,34.0203498,-118.2853421
1471,34.01922,-118.28605
1471,34.01934,-118.28598
1471,34.01953,-118.28586
1471,34.01958,-118.28583
1471,34.01989,-118.28563
1471,34.02035,-118.28534
1471,34.02075,-118.28509
1471,34.0208,-118.28506
1471,34.02114,-118.28484
1471,34.0216,-118.28455
1471,34.02168,-118.2845
1471,34.02179,-118.28443
1471,34.02195,-118.28432
1471,34.02206,-118.28425
1471,34.02217,-118.28418
1471,34.02233,-118.28407
1471,34.02262,-118.28389
1471,34.02268,-118.28385
1471,34.0228,-118.28377
1471,34.02295,-118.28367
1471,34.02306,-118.2836
1471,34.019225,-118.2860542
1471,34.0230559,-118.2835991
1472,34.01922,-118.28605
1472,34.01934,-118.28598
1472,34.01953,-118.28586
1472,34.01958,-118.28583
1472,34.01989,-118.28563
1472,34.02035,-118.28534
1472,34.02075,-118.28509
1472,34.0208,-118.28506
1472,34.02114,-118.28484
1472,34.0216,-118.28455
1472,34.02168,-118.2845
1472,34.02179,-118.28443
1472,34.02195,-118.28432
1472,34.02206,-118.28425
1472,34.02217,-118.28418
1472,34.02233,-118.28407
1472,34.02262,-118.28389
1472,34.02268,-118.28385
1472,34.0228,-118.28377
1472,34.02295,-118.28367
1472,34.02306,-118.2836
1472,34.019225,-118.2860542
1472,34.0230559,-118.2835991
1473,34.01922,-118.28605
1473,34.01934,-118.28598
1473,34.01953,-118.28586
1473,34.01958,-118.28583
1473,34.01989,-118.28563
1473,34.02035,-118.28534
1473,34.02075,-118.28509
1473,34.0208,-118.28506
1473,34.02114,-118.28484
1473,34.0216,-118.28455
1473,34.02168,-118.2845
1473,34.02179,-118.28443
1473,34.02195,-118.28432
1473,34.02206,-118.28425
1473,34.02217,-118.28418
1473,34.02233,-118.28407
1473,34.02262,-118.28389
1473,34.02268,-118.28385
1473,34.0228,-118.28377
1473,34.02295,-118.28367
1473,34.02306,-118.2836
1473,34.019225,-118.2860542
1473,34.0230559,-118.2835991
1474,34.01922,-118.28605
1474,34.01934,-118.28598
1474,34.01953,-118.28586
1474,34.01958,-118.28583
1474,34.01989,-118.28563
1474,34.02035,-118.28534
1474,34.02075,-118.28509
1474,34.0208,-118.28506
1474,34.02114,-118.28484
1474,34.0216,-118.28455
1474,34.02168,-118.2845
1474,34.02179,-118.28443
1474,34.02195,-118.28432
1474,34.02206,-118.28425
1474,34.02217,-118.28418
1474,34.02233,-118.28407
1474,34.02262,-118.28389
1474,34.02268,-118.28385
1474,34.0228,-118.28377
1474,34.02295,-118.28367
1474,34.02306,-118.2836
1474,34.019225,-118.2860542
1474,34.0230559,-118.2835991
1475,34.01922,-118.28605
1475,34.01934,-118.28598
1475,34.01953,-118.28586
1475,34.01958,-118.28583
1475,34.01989,-118.28563
1475,34.02035,-118.28534
1475,34.02075,-118.28509
1475,34.0208,-118.28506
1475,34.02114,-118.28484
1475,34.0216,-118.28455
1475,34.02168,-118.2845
1475,34.02179,-118.28443
1475,34.02195,-118.28432
1475,34.02206,-118.28425
1475,34.02217,-118.28418
1475,34.02233,-118.28407
1475,34.02262,-118.28389
1475,34.02268,-118.28385
1475,34.0228,-118.28377
1475,34.02295,-118.28367
1475,34.02306,-118.2836
1475,34.019225,-118.2860542
1475,34.0230559,-118.2835991
1476,34.01922,-118.28605
1476,34.01934,-118.28598
1476,34.01953,-118.28586
1476,34.019225,-118.2860542
1476,34.0195277,-118.2858604
1477,34.01922,-118.28605
1477,34.01934,-118.28598
1477,34.01953,-118.28586
1477,34.019225,-118.2860542
1477,34.0195277,-118.2858604
1478,34.01922,-118.28605
1478,34.01934,-118.28598
1478,34.01953,-118.28586
1478,34.01958,-118.28583
1478,34.01989,-118.28563
1478,34.02035,-118.28534
1478,34.02075,-118.28509
1478,34.0208,-118.28506
1478,34.02114,-118.28484
1478,34.0216,-118.28455
1478,34.02168,-118.2845
1478,34.02179,-118.28443
1478,34.02195,-118.28432
1478,34.02206,-118.28425
1478,34.02217,-118.28418
1478,34.02233,-118.28407
1478,34.02262,-118.28389
1478,34.02268,-118.28385
1478,34.0228,-118.28377
1478,34.02295,-118.28367
1478,34.02306,-118.2836
1478,34.019225,-118.2860542
1478,34.0230559,-118.2835991
1479,34.01922,-118.28605
1479,34.01934,-118.28598
1479,34.01953,-118.28586
1479,34.01958,-118.28583
1479,34.01989,-118.28563
1479,34.02035,-118.28534
1479,34.02075,-118.28509
1479,34.0208,-118.28506
1479,34.02114,-118.28484
1479,34.0216,-118.28455
1479,34.02168,-118.2845
1479,34.02179,-118.28443
1479,34.02195,-118.28432
1479,34.02206,-118.28425
1479,34.02217,-118.28418
1479,34.02233,-118.28407
1479,34.02262,-118.28389
1479,34.02268,-118.28385
1479,34.0228,-118.28377
1479,34.02295,-118.28367
1479,34.02306,-118.2836
1479,34.019225,-118.2860542
1479,34.0230559,-118.2835991
1480,34.01922,-118.28605
1480,34.01934,-118.28598
1480,34.01953,-118.28586
1480,34.01958,-118.28583
1480,34.01989,-118.28563
1480,34.02035,-118.28534
1480,34.019225,-118.2860542
1480,34.0203498,-118.2853421
1481,34.01922,-118.28605
1481,34.01934,-118.28598
1481,34.01953,-118.28586
1481,34.01958,-118.28583
1481,34.01989,-118.28563
1481,34.02035,-118.28534
1481,34.02075,-118.28509
1481,34.0208,-118.28506
1481,34.02114,-118.28484
1481,34.0216,-118.28455
1481,34.02168,-118.2845
1481,34.02179,-118.28443
1481,34.02195,-118.28432
1481,34.02206,-118.28425
1481,34.02217,-118.28418
1481,34.02233,-118.28407
1481,34.02262,-118.28389
1481,34.02268,-118.28385
1481,34.0228,-118.28377
1481,34.02295,-118.28367
1481,34.02306,-118.2836
1481,34.019225,-118.2860542
1481,34.0230559,-118.2835991
1482,34.01922,-118.28605
1482,34.01934,-118.28598
1482,34.01953,-118.28586
1482,34.01958,-118.28583
1482,34.01989,-118.28563
1482,34.02035,-118.28534
1482,34.02075,-118.28509
1482,34.0208,-118.28506
1482,34.02114,-118.28484
1482,34.0216,-118.28455
1482,34.02168,-118.2845
1482,34.02179,-118.28443
1482,34.02195,-118.28432
1482,34.02206,-118.28425
1482,34.02217,-118.28418
1482,34.02233,-118.28407
